# ID_1        photz   SED   chisq       RA            Dec          rflux      f814w     f105w        f140w          ch1      ech1       
  9.000468    0.97    8     396.25      175.6719381   15.4469007   0.0        0.0       1.1738164    0.9335126      0.0      1.4258538  
  9.000469    0.51    8     30.39       175.6996666   15.4469996   0.2952     0.0       0.37297538   0.42212412     0.0      1.4258538  
  9.000470    1.22    9     374.79      175.6923245   15.4468729   1.0402     1.6581    4.482499     7.7090383      36.771   1.4259     
  9.000471    1.09    9     1419.2      175.6926937   15.4468252   1.0402     0.0       2.566139     4.4019003      36.771   1.4259     
  9.000472    0.97    8     41.3        175.7029068   15.446956    0.0        0.0       0.5205233    0.5888981      0.0      1.4258538  
  9.000473    0.87    2     22.98       175.6815628   15.4468637   0.13301    0.27846   0.4847973    0.4586487      0.0      1.4258538  
  9.000474    0.91    1     21.91       175.6720003   15.4465647   0.0        0.0       0.46233863   0.63392836     0.0      1.4258538  
  9.000475    0.92    7     421.92      175.6936714   15.4463708   3.4821     7.4261    15.005145    21.482271      29.139   1.4259     
  9.000476    1.09    4     791.62      175.7094254   15.4462118   0.56239    0.41316   7.33365      13.008889      35.655   1.4259     
  9.000477    0.58    8     6310.4      175.6840257   15.4461249   5.7295     0.89298   7.1548443    7.605367       0.0      1.4258538  
  9.000478    1.07    3     128.17      175.6874258   15.4463243   0.53358    0.0       1.1123466    1.346853       0.0      1.4258538  
  9.000479    1.02    8     100.5       175.6972444   15.4464193   0.0        0.0       0.7914075    0.8751453      0.0      1.4258538  
  9.000480    0.18    6     225.55      175.6949305   15.4462109   1.2687     0.74865   2.5635405    2.9493084      0.0      1.4258538  
  9.000481    1.11    8     70.55       175.6851569   15.4461447   0.37925    0.0       0.7844408    1.2875384      0.0      1.4258538  
  9.000482    0.49    8     67.65       175.6850193   15.445986    0.37925    0.0       0.44837376   0.824594       0.0      1.4258538  
  9.000483    0.98    9     610.87      175.6807094   15.4460283   0.70268    1.9775    7.2945786    10.828298      32.507   1.4259     
  9.000484    0.11    1     7.5037E7    175.7024698   15.4452504   827.41     952.8     1733.8049    1719.3339      479.0    1.4259     
  9.000485    0.1     8     54.16       175.7070541   15.4460265   1.0839     1.3118    1.8171895    1.9019548      0.0      1.4258538  
  9.000486    1.33    0     59.8        175.6829193   15.4460347   0.0        0.0       2.0881429    4.6464386      15.479   1.4259     
  9.000487    0.14    8     3338.6      175.6981643   15.4456291   24.3       32.692    40.828197    49.81501       20.912   1.4259     
  9.000488    0.89    8     164.27      175.7036426   15.445929    0.0        0.0       1.1202635    1.3782252      0.0      1.4258538  
  9.000489    0.99    1     73.46       175.7121632   15.4458911   0.24264    0.46132   2.155362     3.7656522      0.0      1.4258538  
  9.000490    0.99    4     309.89      175.677525    15.4458268   0.73195    0.0       1.6421022    1.6831398      0.0      1.4258538  
  9.000491    0.96    8     13.66       175.6917164   15.445721    0.0        0.0       0.21304934   0.1639382      0.0      1.4258538  
  9.000492    0.81    7     30.13       175.7103522   15.4456152   0.0        0.39914   0.28946775   0.6151205      0.0      1.4258538  
  9.000493    1.04    8     157.3       175.6721766   15.4458494   0.0        0.0       0.89404666   0.90823907     0.0      1.4258538  
  9.000494    0.94    8     1441.1      175.6722907   15.4453466   0.0        0.40324   2.4034781    1.8131769      0.0      1.4258538  
  9.000495    0.47    8     34.48       175.7128083   15.4451761   0.3265     0.0       0.36522472   0.5191349      0.0      1.4258538  
  9.000496    1.04    2     48.78       175.6791661   15.4450918   0.0        0.0       1.0744846    1.891299       0.0      1.4258538  
  9.000497    1.16    0     133.6       175.680426    15.4451868   0.0        0.56985   2.890415     5.3417087      20.716   1.4259     
  9.000498    0.98    8     1347.0      175.6832195   15.4447635   0.0        2.6201    4.217744     4.69851        29.751   1.4259     
  9.000499    1.06    9     7929.6      175.683171    15.4443586   7.1056     2.7469    11.392006    14.439768      29.751   1.4259     
  9.000500    0.14    8     443.27      175.6895852   15.4446146   2.4745     1.9459    3.3223102    3.5806363      0.0      1.4258538  
  9.000501    0.83    1     34.97       175.7076716   15.444833    0.22839    0.27167   0.55146784   0.44684836     0.0      1.4258538  
  9.000502    0.91    1     86.21       175.6800275   15.4459951   0.0        0.0       1.0893317    1.5223699      0.0      1.4258538  
  9.000503    0.45    8     19.22       175.7110866   15.4445466   0.33938    0.25279   0.53648823   0.6353312      0.0      1.4258538  
  9.000504    0.08    1     15.78       175.6800448   15.4444087   0.94458    1.2832    1.7007489    1.8579764      0.0      1.4258538  
  9.000505    0.89    8     11.11       175.7038309   15.4443576   0.0        0.0       0.2854961    0.34242082     0.0      1.4258538  
  9.000506    0.23    8     9.5         175.6863411   15.4440376   0.75907    1.0947    1.3206879    1.6974626      0.0      1.4258538  
  9.000507    0.91    1     108.35      175.7019551   15.4440821   0.0        0.26723   1.3467289    1.991041       0.0      1.4258538  
  9.000508    0.21    8     37.89       175.7062069   15.4439661   1.5504     1.9777    2.770513     3.5149584      0.0      1.4258538  
  9.000509    0.98    8     2982.0      175.6725132   15.4438742   0.0        0.0       3.3809612    2.905094       0.0      1.4258538  
  9.000510    1.32    5     358.92      175.6846356   15.4438398   0.53206    0.53412   4.1879377    8.816987       43.959   1.4259     
  9.000511    0.43    9     41.44       175.6776008   15.4439479   0.49245    0.39716   0.75557953   1.3448696      0.0      1.4258538  
  9.000512    0.08    2     5.01        175.6979312   15.4439314   0.61842    1.0073    1.4867578    1.654094       0.0      1.4258538  
  9.000513    0.9     3     34.59       175.7043696   15.4439303   0.34163    0.69151   1.2405097    1.3836944      0.0      1.4258538  
  9.000514    0.91    1     90.59       175.6904581   15.4439057   0.34457    0.0       0.6458924    0.5633265      0.0      1.4258538  
  9.000515    0.43    0     23.07       175.7128898   15.4437425   0.49322    0.63294   1.2815046    1.7937429      0.0      1.4258538  
  9.000516    1.6     0     16.8        175.7090322   15.4435467   0.0        0.0       1.0539019    3.3049142      15.328   1.4259     
  9.000517    0.09    8     23.42       175.6822723   15.4434668   1.2139     1.8222    2.16551      2.5051873      0.0      1.4258538  
  9.000518    0.1     2     157.61      175.6827732   15.4432898   2.6637     3.1842    5.4964237    6.230461       0.0      1.4258538  
  9.000519    1.2     9     81.26       175.6946106   15.443255    0.27082    0.0       1.7569532    3.2021391      12.023   1.4259     
  9.000520    0.5     8     880.96      175.6790205   15.4432019   1.87       0.0       2.060441     2.570397       0.0      1.4258538  
  9.000521    0.43    8     13.61       175.712503    15.4433133   0.32063    0.36074   0.48676595   0.65675014     0.0      1.4258538  
  9.000522    1.01    8     486.45      175.6726391   15.4431806   0.0        0.0       1.4454404    1.3677294      0.0      1.4258538  
  9.000523    0.94    8     134.49      175.6726917   15.4429242   0.0        0.0       0.60478383   0.40487427     0.0      1.4258538  
  9.000524    1.26    1     4.9         175.7080175   15.4431953   0.0        0.0       0.28518072   0.60317063     0.0      1.4258538  
  9.000525    1.12    1     64.18       175.6785949   15.4430064   0.0        0.0       1.031241     1.8800101      0.0      1.4258538  
  9.000526    1.5     9     66.52       175.7091271   15.4430267   0.33193    0.0       0.6977827    1.5853319      15.328   1.4259     
  9.000527    0.89    8     7.29        175.6774786   15.4430379   0.0        0.0       0.2421476    0.31211898     0.0      1.4258538  
  9.000528    0.2     9     43.27       175.706427    15.4429147   0.90799    0.94311   1.9186696    2.4486132      0.0      1.4258538  
  9.000529    0.96    1     28.52       175.7069334   15.4428158   0.20514    0.82596   2.7728105    4.440585       10.781   1.4259     
  9.000530    1.22    8     43.07       175.7005761   15.4428049   0.28124    0.0       0.64756024   0.94702226     0.0      1.4258538  
  9.000531    0.98    3     4262.5      175.6729481   15.4425586   0.78069    0.0       4.719763     4.152983       0.0      1.4258538  
  9.000532    1.04    8     357.38      175.6728513   15.4421986   0.0        0.0       1.3449935    1.3642067      0.0      1.4258538  
  9.000533    0.1     1     85.22       175.6867907   15.4426185   1.5478     2.7162    3.088305     3.5576253      0.0      1.4258538  
  9.000534    1.2     8     23.12       175.6831187   15.4426178   0.20544    0.0       0.4629778    0.8013093      0.0      1.4258538  
  9.000535    1.2     9     305.71      175.6889783   15.4422087   2.1715     4.3279    13.600667    22.586046      78.18    1.4259     
  9.000536    0.45    8     60.58       175.6968944   15.442393    0.48996    0.72872   0.46323374   0.87975186     0.0      1.4258538  
  9.000537    1.03    8     12.82       175.6937269   15.4423435   0.0        0.0       0.24735472   0.24501923     0.0      1.4258538  
  9.000538    0.23    8     16.56       175.6982079   15.4422014   0.73087    0.94598   1.2389112    1.5818315      0.0      1.4258538  
  9.000539    0.75    1     28.62       175.6846958   15.4420306   0.27675    0.269     0.51404387   0.4387329      0.0      1.4258538  
  9.000540    0.93    8     79.97       175.691196    15.4420524   0.0        0.0       0.44320044   0.27580377     0.0      1.4258538  
  9.000541    0.48    8     32.05       175.7042384   15.4420572   0.30741    0.0       0.27971786   0.3506551      0.0      1.4258538  
  9.000542    0.89    1     20.22       175.7004932   15.4415989   0.0        0.20582   0.90648407   1.3952119      0.0      1.4258538  
  9.000543    0.99    8     1709.5      175.7138904   15.441541    0.0        0.0       2.5640128    2.2094297      0.0      1.4258538  
  9.000544    1.03    8     261.64      175.7110875   15.4414755   0.10788    0.62592   1.9746048    2.2276154      0.0      1.4258538  
  9.000545    1.21    8     16.86       175.6871314   15.441458    0.18506    0.0       0.37146696   0.5897666      0.0      1.4258538  
  9.000546    0.83    8     19823.0     175.6730013   15.4410503   1.5091     8.4497    7.320828     5.617204       0.0      1.4258538  
  9.000547    1.18    8     2623.7      175.6846775   15.4408423   2.1145     0.0       6.9202247    8.871564       15.962   1.4259     
  9.000548    0.92    8     9.32        175.6935466   15.4410706   0.0        0.0       0.2543315    0.29571965     0.0      1.4258538  
  9.000549    1.05    8     84.97       175.689332    15.4407744   0.27527    0.0       0.92138296   1.0247082      0.0      1.4258538  
  9.000550    0.87    1     70.46       175.6897666   15.4407903   0.18045    0.0       0.39278978   0.21857484     0.0      1.4258538  
  9.000551    1.59    1     31.06       175.7105815   15.4407555   0.0        0.0       0.44899362   1.4687916      0.0      1.4258538  
  9.000552    1.0     8     76.88       175.7110591   15.4407585   0.0        0.0       0.5626006    0.52153105     0.0      1.4258538  
  9.000553    0.78    8     840220.0    175.6751371   15.4404282   61.094     13.547    64.10918     57.422253      0.0      1.4258538  
  9.000554    0.84    2     57.27       175.691932    15.4406315   0.2278     0.61016   0.8279425    0.7437041      0.0      1.4258538  
  9.000555    0.13    2     23.82       175.7050678   15.4405341   0.35445    0.50797   1.0185918    1.0539019      0.0      1.4258538  
  9.000556    0.27    8     409.56      175.7070307   15.4403884   4.4324     6.6338    7.812683     10.191549      0.0      1.4258538  
  9.000557    0.08    7     192.59      175.6767561   15.4402789   5.9506     7.7268    11.658434    13.325398      15.694   1.4259     
  9.000558    0.49    8     20.78       175.7129487   15.4403597   0.23298    0.44738   0.31436935   0.5357475      0.0      1.4258538  
  9.000559    1.03    8     73.9        175.673162    15.4402665   0.0        0.0       0.6746526    0.7422671      0.0      1.4258538  
  9.000560    1.04    8     200.04      175.6732284   15.4399708   0.0        0.0       1.0375289    1.078649       0.0      1.4258538  
  9.000561    0.59    8     339.94      175.699366    15.4401866   0.88969    0.51727   0.88348705   0.7199133      0.0      1.4258538  
  9.000562    0.49    8     183.25      175.6990876   15.4401593   0.88969    0.28047   1.1129616    1.150271       0.0      1.4258538  
  9.000563    0.37    9     4.33        175.7083246   15.4401684   0.41879    0.58879   0.8821048    1.3400475      0.0      1.4258538  
  9.000564    0.87    8     1.27410002E10 175.7132825   15.4401578   0.0        0.0       3053.7976    55.600693      0.0      1.4258538  
  9.000565    0.58    8     66.52       175.7107617   15.4401554   0.34792    0.36492   0.30069083   0.323415       0.0      1.4258538  
  9.000566    0.89    8     18.7        175.7038203   15.4400973   0.0        0.24132   0.33229223   0.28728977     0.0      1.4258538  
  9.000567    1.03    6     90.59       175.6773688   15.4400285   0.0        0.0       0.5530956    0.6692682      19.915   1.4259     
  9.000568    1.04    7     102.93      175.6777079   15.4397647   1.0868     1.8323    5.1144648    7.384485       19.915   1.4259     
  9.000569    0.89    8     4.21        175.7058521   15.4399139   0.0        0.0       0.1841112    0.2372904      0.0      1.4258538  
  9.000570    0.48    8     84.89       175.6916114   15.4398606   0.54959    0.0       0.715155     0.9014885      0.0      1.4258538  
  9.000571    0.93    1     13.45       175.7037185   15.4398196   0.0        0.0       0.385443     0.55207765     0.0      1.4258538  
  9.000572    1.03    8     1609.3      175.6750967   15.4395356   0.0        0.0       3.6001468    4.171          0.0      1.4258538  
  9.000573    1.23    1     34.98       175.7014441   15.4396107   0.0        0.0       0.7721118    1.5802296      0.0      1.4258538  
  9.000574    1.0     1     168.59      175.6764957   15.4393934   0.4434     1.4108    5.59861      8.986699       29.671   1.4259     
  9.000575    1.07    4     119.56      175.6797703   15.4393549   0.41745    0.99101   5.0049553    8.70964        30.255   1.4259     
  9.000576    1.0     9     55.33       175.6788342   15.4393432   0.8281     2.3292    5.4040604    7.9858327      26.069   1.4259     
  9.000577    0.92    8     337.03      175.6733349   15.4393881   0.0        0.0       0.8365274    0.45687792     0.0      1.4258538  
  9.000578    0.56    8     108.27      175.6810506   15.4393355   0.57624    0.0       0.9124313    1.0525438      0.0      1.4258538  
  9.000579    0.56    8     3087.4      175.689032    15.4386696   26.933     39.646    51.14936     68.321945      44.142   1.4259     
  9.000580    0.87    8     40.95       175.7091275   15.439433    0.0        0.0       0.18789715   0.021252017    0.0      1.4258538  
  9.000581    1.04    9     191.8       175.6917742   15.4393043   0.75052    0.0       1.2485335    1.4491729      0.0      1.4258538  
  9.000582    1.04    8     32.6        175.6842791   15.4393089   0.0        0.0       0.41522184   0.42866713     0.0      1.4258538  
  9.000583    0.71    8     47.01       175.7049708   15.4392597   0.26841    0.0       0.26641592   0.17188586     0.0      1.4258538  
  9.000584    0.98    8     137.46      175.6750173   15.4391305   0.0        0.0       0.71568215   0.600344       0.0      1.4258538  
  9.000585    0.92    2     48.69       175.6964514   15.4391788   0.18399    0.0       0.44108286   0.34613076     0.0      1.4258538  
  9.000586    0.95    8     314.68      175.6733997   15.4390254   0.0        0.0       0.9646287    0.68447906     0.0      1.4258538  
  9.000587    0.98    8     1121.5      175.6734524   15.4387583   0.0        0.1879    2.1673057    1.8513144      0.0      1.4258538  
  9.000588    0.84    1     31.51       175.6827181   15.4390631   0.11921    0.25911   0.39785075   0.30080163     0.0      1.4258538  
  9.000589    1.14    8     48.0        175.7053428   15.4389139   0.31031    0.0       0.7927937    1.3243421      0.0      1.4258538  
  9.000590    0.9     8     43.43       175.6757689   15.4388214   0.0        0.43427   0.59123504   0.698683       0.0      1.4258538  
  9.000591    0.49    8     253.07      175.7034999   15.4388316   0.81141    0.0       0.88527906   1.3137726      0.0      1.4258538  
  9.000592    1.03    2     5.35        175.6806111   15.4387333   0.0        0.0       0.28194225   0.4713681      0.0      1.4258538  
  9.000593    0.16    8     151.34      175.6963865   15.4386222   0.92385    0.7848    1.383567     1.2774979      0.0      1.4258538  
  9.000594    0.99    8     740.82      175.6895954   15.4381237   0.0        1.408     3.2050898    3.7861707      0.0      1.4258538  
  9.000595    1.03    8     266.83      175.6735636   15.4382635   0.0        0.0       1.1541976    1.1642338      0.0      1.4258538  
  9.000596    0.68    8     46.89       175.6946585   15.4383273   0.33707    0.0       0.533286     0.5225889      0.0      1.4258538  
  9.000597    1.34    3     55.97       175.6811712   15.4381779   0.0        0.26505   1.8460361    4.158725       20.795   1.4259     
  9.000598    0.14    8     44.62       175.6854894   15.4381266   0.66976    0.44916   1.0271649    1.0591567      0.0      1.4258538  
  9.000599    1.22    7     596.72      175.6771028   15.4378121   1.1477     0.43974   4.457796     7.7147207      30.017   1.4259     
  9.000600    0.1     8     218.67      175.6956299   15.4378302   2.0372     0.0       3.3825185    3.512046       0.0      1.4258538  
  9.000601    0.73    7     52.36       175.6945474   15.4378538   0.95702    0.0       3.8854399    5.5141706      0.0      1.4258538  
  9.000602    0.81    8     21.0        175.6966968   15.437879    0.0        0.42139   0.22407849   0.2632208      0.0      1.4258538  
  9.000603    1.04    8     128.28      175.6738001   15.4377189   0.0        0.0       0.8451235    0.890923       0.0      1.4258538  
  9.000604    0.7     8     3942.4      175.6903564   15.4375703   2.7406     0.0       1.2073694    1.4181435      0.0      1.4258538  
  9.000605    0.49    7     349.61      175.6903476   15.4372241   2.7406     2.6485    4.8444023    6.2805862      0.0      1.4258538  
  9.000606    0.95    8     13.25       175.6753834   15.437626    0.0        0.0       0.19615535   0.13742957     0.0      1.4258538  
  9.000607    0.06    8     1.96        175.6853998   15.4375423   1.0645     0.0       1.8480775    2.127944       0.0      1.4258538  
  9.000608    0.43    9     36.52       175.6838933   15.4374304   0.38012    0.46748   0.56780624   0.9775077      0.0      1.4258538  
  9.000609    0.95    1     19.37       175.6966214   15.4374632   0.0        0.0       0.4843956    0.7199133      0.0      1.4258538  
  9.000610    1.0     8     182.51      175.6737012   15.4374224   0.0        0.0       0.87040263   0.8107374      0.0      1.4258538  
  9.000611    2.24    7     56.08       175.697488    15.437837    0.74535    0.5708    0.8811304    1.9746048      13.247   1.4259     
  9.000612    0.97    8     100.15      175.6737683   15.4379844   0.0        0.0       0.5877602    0.46468663     0.0      1.4258538  
  9.000613    0.94    2     128.76      175.680283    15.43726     0.42446    0.0       0.9173186    0.84271395     0.0      1.4258538  
  9.000614    0.58    8     2375.8      175.6891114   15.4370347   5.1904     1.9439    4.644727     5.0192657      0.0      1.4258538  
  9.000615    1.03    3     1124.4      175.6748091   15.4370594   1.1238     0.0       3.2368321    3.3865712      0.0      1.4258538  
  9.000616    0.84    8     22.72       175.6833437   15.4371073   0.0        0.44214   0.3360471    0.3903374      0.0      1.4258538  
  9.000617    1.08    8     1187.4      175.697883    15.4379077   1.4873     0.0       2.9433384    4.705006       13.247   1.4259     
  9.000618    1.02    8     169.14      175.673794    15.436951    0.0        0.0       0.86808085   0.83544946     0.0      1.4258538  
  9.000619    0.87    8     1806200.0   175.6952441   15.4369246   0.0        0.0       39.37678     4.3571267      0.0      1.4258538  
  9.000620    1.63    2     45814.0     175.6949462   15.4368739   0.0        0.0       14.206274    51.880028      0.0      1.4258538  
  9.000621    0.91    8     1074500.0   175.6947515   15.4368246   0.0        0.0       45.465317    23.261633      0.0      1.4258538  
  9.000622    1.04    8     77.67       175.6805552   15.436761    0.23044    0.0       0.8491808    0.9412829      0.0      1.4258538  
  9.000623    1.75    0     6885.7      175.6932257   15.4368034   0.0        0.34261   0.3839195    9.218074       0.0      1.4258538  
  9.000624    0.87    8     8976.8      175.6963936   15.4371183   0.0        0.0       2.7430909    0.26658773     0.0      1.4258538  
  9.000625    0.55    8     8.77        175.6760521   15.4367619   0.1478     0.0       0.21779113   0.25548193     0.0      1.4258538  
  9.000626    1.02    8     21.19       175.6790937   15.4367029   0.0        0.0       0.30979913   0.30044168     0.0      1.4258538  
  9.000627    0.98    8     156.19      175.6913151   15.4364774   0.0        0.0       0.76828116   0.65204895     0.0      1.4258538  
  9.000628    1.75    0     2561.6      175.6910904   15.4363937   0.0        0.0       0.77510434   7.2952504      0.0      1.4258538  
  9.000629    0.91    8     240.22      175.673854    15.4364248   0.0        0.0       0.6445256    0.29842842     0.0      1.4258538  
  9.000630    0.95    8     350.04      175.6739061   15.4362298   0.0        0.0       1.038198     0.75760037     0.0      1.4258538  
  9.000631    0.87    8     14984.0     175.691627    15.4363899   0.0        0.44705   3.564513     0.3422947      0.0      1.4258538  
  9.000632    0.41    8     24.25       175.6784769   15.4363093   0.55254    0.48355   0.65469676   1.034666       0.0      1.4258538  
  9.000633    0.52    8     1210.5      175.6795468   15.4361593   2.7305     1.0962    4.544438     5.3703203      0.0      1.4258538  
  9.000634    1.71    1     1090.0      175.689104    15.4361633   0.0        0.0       1.350704     6.7365913      0.0      1.4258538  
  9.000635    0.61    8     34.85       175.68161     15.4363107   0.28708    0.28463   0.34330505   0.2731242      0.0      1.4258538  
  9.000636    0.96    4     54.69       175.6778639   15.4362232   0.24092    0.0       0.54757065   0.5054523      0.0      1.4258538  
  9.000637    0.97    1     1307.2      175.690595    15.4360934   0.0        0.24786   4.4161134    6.868157       0.0      1.4258538  
  9.000638    0.9     8     316740.0    175.6903786   15.4360577   0.0        0.0       21.426943    8.153803       0.0      1.4258538  
  9.000639    0.87    8     138750.0    175.6900749   15.4359702   0.0        0.0       10.256524    0.40116236     0.0      1.4258538  
  9.000640    1.75    0     3175.5      175.6896901   15.4359456   0.0        0.0       0.3587238    6.58628        0.0      1.4258538  
  9.000641    1.02    8     280.27      175.6741361   15.4357627   0.0        0.0       1.3186216    1.4553257      0.0      1.4258538  
  9.000642    0.96    1     1406.0      175.6757628   15.4355152   0.0        0.0       4.00166      5.6838183      15.644   1.4259     
  9.000643    0.12    8     1918.5      175.6757245   15.4351062   5.9457     5.8501    8.751453     9.446702       15.644   1.4259     
  9.000644    1.23    1     2419.1      175.6744956   15.4353016   1.1953     0.0       6.261526     13.005295      0.0      1.4258538  
  9.000645    1.22    8     49.62       175.6786931   15.4351009   0.32036    0.0       0.60679245   1.0145657      0.0      1.4258538  
  9.000646    0.87    8     2606.8      175.6845069   15.4349423   0.0        0.0       1.3605678    9.120103E-31   0.0      1.4258538  
  9.000647    0.99    3     304.43      175.6772977   15.4343361   0.36174    0.0       1.4473054    1.4332442      0.0      1.4258538  
  9.000648    1.62    1     131.87      175.6744898   15.4343847   0.0        0.0       0.82657105   2.8917463      0.0      1.4258538  
  9.000649    0.9     8     14.03       175.6804869   15.4342145   0.0        0.0       0.14815632   0.06171634     0.0      1.4258538  
  9.000650    1.23    8     273.33      175.6769478   15.4340712   0.50802    0.0       1.8727517    2.478336       0.0      1.4258538  
  9.000651    0.87    8     3.3952E9    175.6744636   15.4337798   0.0        0.23918   1674.3268    148.34749      0.0      1.4258538  
  9.000652    0.91    8     3.7178E7    175.674707    15.433689    0.0        0.0       255.55255    120.16008      0.0      1.4258538  
  9.000653    1.76    0     1.8687E8    175.6742543   15.4339359   0.0        0.0       169.77753    1857.8055      0.0      1.4258538  
  9.000654    1.03    8     1720.8      175.6763275   15.4334845   2.0268     6.9381    12.239402    16.060541      48.889   1.4259     
  9.000655    0.88    7     16682.0     175.6760534   15.433373    0.0        0.0       3.8437948    0.50299096     48.889   1.4259     
  9.000656    1.04    8     1.7347E7    175.6743494   15.4334807   0.0        0.25579   311.11447    328.1559       0.0      1.4258538  
