# ID        RA            DEC           z      Mag    Int_Pz    Rad(')   Rank
4612.000000   175.6219084  15.4287672    1.43   99.00  0.221     4.05     101
6407.000000   175.7019385  15.3852067    1.43   99.00  0.221     4.05     101
114.000000   175.6794837  15.5184878    1.43   99.00  0.221     4.06     101
6402.000000   175.7033159  15.3854406    1.43   99.00  0.221     4.06     101
110.000000   175.685205  15.5189684    1.43   99.00  0.221     4.06     101
111.000000   175.682226  15.5188679    1.43   99.00  0.221     4.06     101
3535.000000   175.7581625  15.449573    1.43   99.00  0.221     4.06     101
6003.000000   175.6835978  15.386068    1.43   99.00  0.220     3.93     101
6410.000000   175.7026411  15.3849562    1.43   99.00  0.221     4.08     100
6279.000000   175.7146602  15.3884099    1.43   99.00  0.221     4.08     100
3258.000000   175.6198577  15.4546225    1.43   99.00  0.220     3.94     100
6324.000000   175.7074983  15.3858433    1.43   99.00  0.221     4.09     100
162.000000   175.6780497  15.5189559    1.43   99.00  0.221     4.09     100
3511.000000   175.6171373  15.4498737    1.43   99.00  0.221     4.09     100
3969.000000   175.6207135  15.4389905    1.43   99.00  0.220     3.96     100
3863.000000   175.6173411  15.4445245    1.43   99.00  0.221     4.10     100
3828.000000   175.619747  15.4450421    1.43   99.00  0.220     3.96     100
3207.000000   175.7588677  15.4556418    1.43   99.00  0.221     4.11     100
512.000000   175.6657866  15.5051898    1.39   99.00  0.216     3.47     100
143.000000   175.6650693  15.5163079    1.43   99.00  0.221     4.11     100
3934.000000   175.6172935  15.4432949    1.43   99.00  0.221     4.11     100
2742.000000   175.629218  15.4636407    1.02   99.00  0.216     3.47     100
142.000000   175.6654064  15.5164457    1.43   99.00  0.221     4.11     100
1051.000000   175.7116417  15.4959203    1.01   99.00  0.211     3.00     100
3224.000000   175.7592533  15.4550007    1.43   99.00  0.221     4.13     100
5152.000000   175.6924168  15.4178888    0.96   99.00  0.194     2.03     100
3804.000000   175.7565924  15.4457759    1.43   99.00  0.220     3.99     100
6441.000000   175.6975504  15.3831267    1.43   99.00  0.221     4.13     100
1271.000000   175.6415376  15.4914488    1.40   99.00  0.217     3.60     100
5976.000000   175.7033932  15.3951167    1.45   99.00  0.216     3.49     100
3739.000000   175.6167309  15.4436324    1.43   99.00  0.221     4.14     100
461.000000   175.7062214  15.506927    1.45   99.00  0.216     3.50     100
3749.000000   175.6164747  15.4459315    1.43   99.00  0.221     4.15     100
6309.000000   175.7156074  15.3875648    1.43   99.00  0.221     4.15     100
4586.000000   175.6249959  15.4296194    1.44   99.00  0.219     3.87     100
6437.000000   175.7017953  15.3834749    1.43   99.00  0.221     4.15     100
3737.000000   175.6162836  15.4461184    1.43   99.00  0.221     4.16     100
4613.000000   175.6365898  15.4275326    1.01   99.00  0.214     3.30     100
126.000000   175.6662004  15.5175001    1.43   99.00  0.221     4.16     100
3746.000000   175.6160092  15.4462844    1.43   99.00  0.221     4.17     100
62.000000   175.6847881  15.5208281    1.43   99.00  0.221     4.17     100
6333.000000   175.7045088  15.3837294    1.43   99.00  0.221     4.17     100
2156.000000   175.718388  15.4750197    0.97   99.00  0.199     2.26     100
3642.000000   175.6157289  15.4483077    1.43   99.00  0.221     4.18     100
6514.000000   175.6970854  15.3822779    1.43   99.00  0.221     4.18     100
3747.000000   175.6158191  15.4461204    1.43   99.00  0.221     4.18     100
2569.000000   175.6293655  15.4675775    1.45   99.00  0.216     3.52     100
6512.000000   175.6978726  15.3822988    1.43   99.00  0.221     4.19     100
63.000000   175.6797833  15.5207295    1.43   99.00  0.221     4.19     100
1752.000000   175.6644202  15.4814066    0.49   24.40  0.049     2.26     100
6440.000000   175.7016305  15.3827706    1.43   99.00  0.221     4.19     100
6448.000000   175.6999431  15.3824713    1.43   99.00  0.221     4.19     100
4669.000000   175.7071741  15.4266067    0.93   99.00  0.189     1.86     100
2050.000000   175.6515234  15.476914    0.99   99.00  0.205     2.60     100
3750.000000   175.6154486  15.4460589    1.43   99.00  0.221     4.20     100
6378.000000   175.7071347  15.3864079    1.43   99.00  0.220     4.05     100
5240.000000   175.7244661  15.4147208    1.45   99.00  0.211     3.05     100
6348.000000   175.7152911  15.3863375    1.43   99.00  0.221     4.21     100
894.000000   175.7165882  15.4976583    1.43   99.00  0.213     3.23     100
5575.000000   175.7296006  15.4053759    1.02   99.00  0.217     3.66     100
3330.000000   175.7609017  15.4531297    1.43   99.00  0.221     4.22     100
93.000000   175.6689638  15.5193729    1.43   99.00  0.221     4.22     100
107.000000   175.6667451  15.5188168    1.43   99.00  0.221     4.23     100
3329.000000   175.7610717  15.4533263    1.43   99.00  0.221     4.23     100
3681.000000   175.6174293  15.4476346    1.43   99.00  0.220     4.08     100
1860.000000   175.7082922  15.4794588    0.96   99.00  0.194     2.06     100
6513.000000   175.7039421  15.3821545    1.43   99.00  0.221     4.26     100
6267.000000   175.7193573  15.3871813    1.43   99.00  0.221     4.26     100
588.000000   175.7013102  15.5042536    1.43   99.00  0.213     3.26     100
6535.000000   175.7001679  15.3812541    1.43   99.00  0.221     4.27     100
566.000000   175.6552641  15.5045284    1.45   99.00  0.217     3.71     100
4482.000000   175.6197641  15.431723    1.43   99.00  0.220     4.11     100
5624.000000   175.7125289  15.4040827    1.46   99.00  0.212     3.17     100
6426.000000   175.713399  15.3844596    1.43   99.00  0.221     4.28     100
4470.000000   175.6216803  15.4333866    1.02   99.00  0.219     3.98     100
6486.000000   175.7085033  15.3827615    1.43   99.00  0.221     4.29     100
3540.000000   175.6138076  15.449138    1.43   99.00  0.221     4.29     100
3510.000000   175.6137655  15.4499652    1.43   99.00  0.221     4.29     100
4476.000000   175.716627  15.4308263    0.96   99.00  0.194     2.07     100
4526.000000   175.6193231  15.4316317    1.43   99.00  0.220     4.14     100
45.000000   175.6751579  15.5219887    1.43   99.00  0.221     4.30     100
4467.000000   175.6191438  15.4321417    1.43   99.00  0.220     4.14     100
42.000000   175.6771483  15.5223637    1.43   99.00  0.221     4.30     100
125.000000   175.6593635  15.5176675    1.43   99.00  0.221     4.31     100
6518.000000   175.7068933  15.3819552    1.43   99.00  0.221     4.31     100
124.000000   175.6591758  15.5176605    1.43   99.00  0.221     4.31     100
6657.000000   175.6785721  15.5226571    1.43   99.00  0.221     4.31     100
6307.000000   175.7145474  15.3870696    1.43   99.00  0.220     4.16     100
2601.000000   175.7476941  15.4695723    1.45   99.00  0.216     3.62     100
3542.000000   175.613181  15.4491261    1.43   99.00  0.221     4.33     100
3624.000000   175.6230411  15.4482662    1.45   99.00  0.217     3.76     100
2389.000000   175.6284004  15.4710957    1.45   99.00  0.216     3.64     100
6619.000000   175.6804109  15.5235306    1.43   99.00  0.221     4.35     100
6350.000000   175.7147329  15.3836343    1.43   99.00  0.221     4.35     100
6539.000000   175.7082972  15.3814222    1.43   99.00  0.221     4.36     100
6525.000000   175.7089844  15.3816107    1.43   99.00  0.221     4.36     100
4400.000000   175.7361574  15.4309278    1.47   99.00  0.210     3.05     100
2447.000000   175.6576044  15.4702965    0.96   99.00  0.194     2.09     100
6602.000000   175.7110815  15.3756598    1.03   99.00  0.223     4.74     100
5081.000000   175.7034724  15.4199534    0.96   99.00  0.194     2.09     100
331.000000   175.6959477  15.5100239    1.45   99.00  0.215     3.55     100
36.000000   175.6695292  15.5222765    1.43   99.00  0.221     4.38     100
4447.000000   175.637112  15.4326434    1.01   99.00  0.211     3.15     100
6436.000000   175.7080632  15.3836702    1.43   99.00  0.220     4.23     100
2963.000000   175.6245065  15.4560127    1.39   99.00  0.216     3.68     100
6493.000000   175.7141624  15.382478    1.43   99.00  0.221     4.40     100
4003.000000   175.7229531  15.4422834    0.96   99.00  0.194     2.10     100
6542.000000   175.7104093  15.3809591    1.43   99.00  0.221     4.42     100
6419.000000   175.7108916  15.3839853    1.03   99.00  0.220     4.26     100
6545.000000   175.7073866  15.3800581    1.43   99.00  0.221     4.43     100
390.000000   175.6988556  15.5082346    1.01   99.00  0.214     3.47     100
2421.000000   175.6547808  15.4706971    0.97   99.00  0.197     2.24     100
4967.000000   175.7340657  15.4228769    1.44   99.00  0.211     3.17     100
3347.000000   175.7498994  15.4526569    1.01   99.00  0.215     3.58     100
6591.000000   175.7079502  15.3797569    1.43   99.00  0.221     4.45     100
6639.000000   175.7025035  15.3785399    1.43   99.00  0.221     4.45     100
6620.000000   175.6821861  15.5229177    1.43   99.00  0.220     4.30     99
145.000000   175.6579418  15.5092723    1.02   99.00  0.217     3.88     99
6501.000000   175.7136808  15.3805349    1.43   99.00  0.221     4.50     99
6549.000000   175.7107258  15.3795833    1.43   99.00  0.221     4.51     99
71.000000   175.6836995  15.5138475    1.02   99.00  0.216     3.76     99
6499.000000   175.7135194  15.3802385    1.43   99.00  0.221     4.52     99
192.000000   175.6954449  15.5137387    1.39   99.00  0.216     3.77     99
949.000000   175.6493596  15.4970905    1.01   99.00  0.214     3.53     99
6557.000000   175.711346  15.3790116    1.43   99.00  0.221     4.55     99
4344.000000   175.7207447  15.4351691    0.96   99.00  0.194     2.13     99
4069.000000   175.6295572  15.4397362    1.01   99.00  0.213     3.45     99
6641.000000   175.711962  15.3782344    1.43   99.00  0.221     4.60     99
6643.000000   175.7113445  15.3779445    1.43   99.00  0.221     4.61     99
6610.000000   175.7080007  15.3769289    1.43   99.00  0.221     4.62     99
6601.000000   175.6783823  15.5247805    1.43   99.00  0.220     4.44     99
4123.000000   175.7447754  15.4390655    1.01   99.00  0.212     3.37     99
6608.000000   175.7075738  15.3766684    1.43   99.00  0.221     4.63     99
4965.000000   175.7323276  15.4227922    1.43   99.00  0.209     3.09     99
3195.000000   175.7543375  15.4515366    1.02   99.00  0.216     3.84     99
2649.000000   175.6539948  15.4661358    0.96   99.00  0.194     2.15     99
6400.000000   175.7043064  15.3843832    1.44   99.00  0.218     4.13     99
5085.000000   175.6475132  15.4194476    1.40   99.00  0.208     3.02     99
4654.000000   175.6654702  15.4270056    0.93   99.00  0.189     1.96     99
6603.000000   175.6721061  15.5246893    1.43   99.00  0.220     4.49     99
4294.000000   175.6939998  15.4340135    1.59   23.58  0.036     1.10     99
55.000000   175.6684074  15.5210581    1.44   99.00  0.219     4.33     99
882.000000   175.7132564  15.4992774    1.41   99.00  0.210     3.23     99
6622.000000   175.6733005  15.5227118    1.44   99.00  0.219     4.36     99
3289.000000   175.6151003  15.450488    1.45   99.00  0.218     4.21     99
4366.000000   175.6907798  15.4331268    0.65   23.55  0.036     1.11     99
599.000000   175.6876917  15.5039514    0.99   99.00  0.209     3.15     99
6391.000000   175.6932079  15.3858728    1.45   99.00  0.216     3.94     99
5036.000000   175.6394727  15.4207583    1.47   99.00  0.211     3.35     99
1020.000000   175.6978804  15.4963543    1.48   99.00  0.204     2.76     99
2749.000000   175.6419248  15.4636225    0.99   99.00  0.204     2.76     99
2252.000000   175.7462654  15.4711805    1.46   99.00  0.213     3.58     99
2288.000000   175.7330381  15.4731408    1.48   99.00  0.206     2.92     99
38.000000   175.6812098  15.5222619    1.02   99.00  0.218     4.27     99
654.000000   175.7057738  15.5031235    1.44   99.00  0.210     3.27     99
1824.000000   175.6358943  15.4804989    1.43   99.00  0.212     3.48     99
5978.000000   175.7140232  15.3947163    1.01   99.00  0.214     3.72     99
2123.000000   175.749735  15.4752004    1.02   99.00  0.215     3.85     99
1932.000000   175.7408675  15.4794088    1.01   99.00  0.212     3.49     99
3981.000000   175.6221555  15.440185    1.39   99.00  0.215     3.86     99
645.000000   175.6934725  15.5044062    1.42   99.00  0.209     3.20     99
3809.000000   175.6136866  15.4440795    1.44   99.00  0.218     4.32     99
772.000000   175.6696693  15.5001321    1.40   99.00  0.208     3.11     99
3808.000000   175.613515  15.4444368    1.44   99.00  0.218     4.32     99
1154.000000   175.7185652  15.4940696    0.99   99.00  0.208     3.11     99
1520.000000   175.6972101  15.4871433    0.96   99.00  0.194     2.21     99
4112.000000   175.7241779  15.4394646    0.96   99.00  0.194     2.22     99
2394.000000   175.7455472  15.471352    1.46   99.00  0.212     3.54     99
4634.000000   175.7171178  15.4272181    0.96   99.00  0.194     2.23     98
646.000000   175.6960107  15.5032144    1.47   99.00  0.208     3.14     98
2669.000000   175.635527  15.4655405    1.47   99.00  0.208     3.15     98
2934.000000   175.7530866  15.4593385    1.46   99.00  0.214     3.80     98
4345.000000   175.6220461  15.4351392    1.46   99.00  0.215     3.93     98
745.000000   175.6899414  15.5010566    0.99   99.00  0.206     2.98     98
5649.000000   175.7200793  15.4027739    1.47   99.00  0.211     3.46     98
4713.000000   175.6483567  15.4079656    1.01   99.00  0.211     3.47     98
5292.000000   175.6855142  15.4141473    0.96   99.00  0.194     2.24     98
569.000000   175.6693088  15.5044975    1.47   99.00  0.210     3.36     98
2789.000000   175.6387487  15.4627664    0.99   99.00  0.205     2.92     98
2414.000000   175.7451804  15.470739    1.00   99.00  0.211     3.51     98
5078.000000   175.7094175  15.4199701    0.96   99.00  0.194     2.26     98
2682.000000   175.7454032  15.4647988    1.00   99.00  0.210     3.42     98
3450.000000   175.7436337  15.4477554    1.40   99.00  0.208     3.23     98
1756.000000   175.7101828  15.482584    0.96   99.00  0.194     2.27     98
319.000000   175.6787914  15.509849    1.01   99.00  0.211     3.55     98
4890.000000   175.7159698  15.4247302    0.96   99.00  0.194     2.28     98
1384.000000   175.6856358  15.4892991    0.96   99.00  0.194     2.28     98
3783.000000   175.6223692  15.4459243    1.01   99.00  0.213     3.81     98
3725.000000   175.6485953  15.4468241    0.96   99.00  0.194     2.29     98
3819.000000   175.6277425  15.4475089    1.00   99.00  0.210     3.49     98
3867.000000   175.6298658  15.4442794    1.00   99.00  0.209     3.38     98
951.000000   175.650674  15.4927054    1.40   99.00  0.208     3.28     98
6009.000000   175.6860986  15.3869249    1.01   99.00  0.213     3.87     98
467.000000   175.6581691  15.5067489    1.46   99.00  0.212     3.74     98
3774.000000   175.7268971  15.4430934    0.96   99.00  0.194     2.31     98
4559.000000   175.6295212  15.4293542    1.47   99.00  0.211     3.63     98
4272.000000   175.6284311  15.4379836    1.00   99.00  0.210     3.53     98
1964.000000   175.7471796  15.4783143    1.01   99.00  0.212     3.79     98
4456.000000   175.7110376  15.433774    0.88   99.00  0.178     1.70     98
3646.000000   175.6334258  15.4475109    0.99   99.00  0.206     3.16     98
2396.000000   175.740475  15.4712525    0.99   99.00  0.207     3.26     98
6031.000000   175.6800248  15.3901456    1.01   99.00  0.211     3.70     98
5270.000000   175.7032369  15.4148621    0.96   99.00  0.194     2.36     97
2619.000000   175.6267748  15.4663226    0.99   99.00  0.210     3.65     97
5460.000000   175.7303477  15.4085379    1.40   99.00  0.209     3.55     97
1472.000000   175.7039384  15.488037    0.96   99.00  0.194     2.39     97
4819.000000   175.7199893  15.4262963    0.96   99.00  0.194     2.39     97
5055.000000   175.65086  15.4204039    0.98   99.00  0.201     2.84     97
6225.000000   175.7208081  15.390309    1.01   99.00  0.213     4.13     97
2714.000000   175.7414015  15.4643199    0.99   99.00  0.205     3.19     97
2487.000000   175.6505481  15.469055    0.96   99.00  0.194     2.41     97
2114.000000   175.6547282  15.4758504    0.96   99.00  0.194     2.42     97
5193.000000   175.6661928  15.4168895    0.96   99.00  0.194     2.42     97
1471.000000   175.6704122  15.4880524    0.96   99.00  0.194     2.42     97
1417.000000   175.6720188  15.4887655    0.96   99.00  0.194     2.42     97
4646.000000   175.7319246  15.4269607    1.59   26.51  0.054     2.94     97
2087.000000   175.6476926  15.4760978    0.65   24.84  0.050     2.76     97
2054.000000   175.730293  15.4768563    0.98   99.00  0.201     2.89     97
2280.000000   175.698062  15.473465    0.85   99.00  0.166     1.45     97
6188.000000   175.6848074  15.3916616    1.47   99.00  0.208     3.59     97
1079.000000   175.6451756  15.4948428    1.00   99.00  0.208     3.59     97
2849.000000   175.7438936  15.4606574    1.48   99.00  0.205     3.28     97
5336.000000   175.7020452  15.4126957    0.96   99.00  0.194     2.46     97
1064.000000   175.7128664  15.4955666    0.98   99.00  0.202     3.02     97
3001.000000   175.7415644  15.4532037    1.48   99.00  0.203     3.10     97
1012.000000   175.6651745  15.4966572    1.48   99.00  0.202     3.02     97
602.000000   175.6714336  15.503923    0.99   99.00  0.205     3.29     97
2291.000000   175.6514826  15.4730676    0.96   99.00  0.194     2.48     97
5385.000000   175.7073006  15.4111104    0.95   99.00  0.197     2.66     97
3373.000000   175.7489647  15.4525297    0.99   99.00  0.207     3.53     97
37.000000   175.6701226  15.5222932    1.46   99.00  0.213     4.38     96
1298.000000   175.6662497  15.4908035    0.97   99.00  0.197     2.68     96
4907.000000   175.63179  15.4229752    1.00   99.00  0.208     3.67     96
4725.000000   175.6374502  15.4142484    1.00   99.00  0.208     3.67     96
1137.000000   175.6627626  15.4946846    0.98   99.00  0.201     2.98     96
4498.000000   175.725937  15.4312301    0.96   99.00  0.194     2.51     96
5395.000000   175.730703  15.4105395    1.40   99.00  0.206     3.48     96
1581.000000   175.7421194  15.4846952    1.40   99.00  0.208     3.72     96
452.000000   175.6840375  15.5077316    1.48   99.00  0.205     3.39     96
4756.000000   175.6440255  15.4113027    0.99   99.00  0.206     3.50     96
1726.000000   175.6434488  15.4829917    0.99   99.00  0.203     3.20     96
1827.000000   175.7189743  15.4810034    0.96   99.00  0.194     2.53     96
1762.000000   175.7175336  15.4824149    0.96   99.00  0.194     2.53     96
1880.000000   175.6558138  15.4800309    0.96   99.00  0.194     2.53     96
1167.000000   175.6430444  15.4936662    1.00   99.00  0.207     3.63     96
3226.000000   175.6770705  15.4549162    0.55   23.74  0.023     0.66     96
2293.000000   175.6311718  15.4727293    0.99   99.00  0.206     3.52     96
4743.000000   175.6438752  15.4134376    0.99   99.00  0.205     3.42     96
1299.000000   175.6717988  15.4907891    0.96   99.00  0.194     2.54     96
4668.000000   175.6856179  15.4266181    0.85   99.00  0.166     1.49     96
1283.000000   175.7032361  15.4911454    0.96   99.00  0.194     2.54     96
3687.000000   175.6231121  15.4432913    1.00   99.00  0.208     3.78     96
3701.000000   175.6440076  15.4473504    0.96   99.00  0.194     2.55     96
5692.000000   175.7224209  15.4023701    1.48   99.00  0.206     3.55     96
4208.000000   175.751974  15.437442    1.00   99.00  0.208     3.80     96
3202.000000   175.7583485  15.4530574    1.00   99.00  0.210     4.07     96
6263.000000   175.7088085  15.3889411    1.00   99.00  0.209     3.94     96
2007.000000   175.6528864  15.4773667    0.96   99.00  0.194     2.56     96
2580.000000   175.6467228  15.4671196    0.96   99.00  0.194     2.56     96
3213.000000   175.7496048  15.4557225    0.99   99.00  0.206     3.58     96
5952.000000   175.6906533  15.3954174    0.99   99.00  0.204     3.36     96
3395.000000   175.6258678  15.4527308    1.48   99.00  0.206     3.59     96
1911.000000   175.7216953  15.4793476    0.96   99.00  0.194     2.57     96
793.000000   175.652384  15.4983048    1.48   99.00  0.205     3.49     96
4908.000000   175.6304811  15.4228353    1.47   99.00  0.207     3.74     96
1307.000000   175.7104247  15.4886801    0.96   99.00  0.194     2.59     96
5471.000000   175.6952929  15.4087649    0.96   99.00  0.194     2.59     96
4553.000000   175.7202427  15.4297981    0.93   99.00  0.188     2.27     96
2047.000000   175.6926417  15.4771502    0.80   99.00  0.168     1.57     96
6068.000000   175.6735803  15.3936086    0.99   99.00  0.205     3.56     96
2671.000000   175.6448803  15.4654432    0.96   99.00  0.194     2.63     96
1185.000000   175.7010194  15.4933399    0.96   99.00  0.194     2.63     96
5409.000000   175.7202771  15.4087289    1.49   99.00  0.201     3.17     96
2655.000000   175.7406691  15.4658351    1.49   99.00  0.201     3.17     96
1671.000000   175.7137468  15.4844231    0.64   21.19  0.041     2.48     96
4853.000000   175.6512711  15.425388    0.96   99.00  0.194     2.63     96
1190.000000   175.6646088  15.4931196    0.97   99.00  0.197     2.84     96
2305.000000   175.7431583  15.4695834    0.99   99.00  0.203     3.38     96
253.000000   175.6905544  15.5113686    1.48   99.00  0.205     3.60     95
5170.000000   175.7250662  15.4159689    1.49   99.00  0.199     3.02     95
5580.000000   175.7190208  15.4053843    1.48   99.00  0.202     3.29     95
2693.000000   175.6442809  15.4649931    0.96   99.00  0.194     2.65     95
4481.000000   175.6219631  15.4305441    1.00   99.00  0.208     4.01     95
1141.000000   175.6976582  15.4946554    0.96   99.00  0.194     2.66     95
1876.000000   175.7230082  15.4800821    0.96   99.00  0.194     2.66     95
1144.000000   175.7060733  15.4946459    1.48   99.00  0.196     2.80     95
2613.000000   175.6262374  15.4635207    0.99   99.00  0.205     3.64     95
4839.000000   175.6306431  15.4257157    0.99   99.00  0.205     3.65     95
681.000000   175.6982289  15.4998167    0.97   99.00  0.198     2.97     95
4202.000000   175.6264422  15.4370162    0.99   99.00  0.205     3.66     95
4304.000000   175.7410897  15.4345008    0.98   99.00  0.201     3.24     95
1974.000000   175.6509943  15.4784946    0.96   99.00  0.194     2.68     95
5521.000000   175.6964846  15.407384    0.96   99.00  0.194     2.69     95
2662.000000   175.6436148  15.4649697    0.96   99.00  0.194     2.69     95
1023.000000   175.6970258  15.4965938    1.49   99.00  0.195     2.76     95
5243.000000   175.6598578  15.4155303    0.96   99.00  0.194     2.70     95
4635.000000   175.6824333  15.4272839    0.76   99.00  0.163     1.48     95
1204.000000   175.7070381  15.4925078    0.96   99.00  0.194     2.70     95
3781.000000   175.7499147  15.446208    0.99   99.00  0.204     3.60     95
1780.000000   175.7223112  15.4821694    0.96   99.00  0.194     2.71     95
2699.000000   175.7468118  15.4647293    0.98   99.00  0.203     3.50     95
5228.000000   175.6584232  15.416178    0.96   99.00  0.194     2.72     95
1802.000000   175.7133491  15.4894781    0.96   99.00  0.194     2.72     95
5811.000000   175.6502277  15.4097986    0.98   99.00  0.201     3.31     95
2941.000000   175.629191  15.4575917    0.99   99.00  0.202     3.42     95
1795.000000   175.7232803  15.4816199    0.96   99.00  0.194     2.73     95
1099.000000   175.7018009  15.4949598    0.96   99.00  0.194     2.73     95
2670.000000   175.6652501  15.4656232    0.85   99.00  0.166     1.56     95
3823.000000   175.6153369  15.4465283    1.47   99.00  0.208     4.21     95
3669.000000   175.7298148  15.4480352    0.93   99.00  0.189     2.43     95
5523.000000   175.6748833  15.4073331    0.96   99.00  0.194     2.75     95
4824.000000   175.6481274  15.4261754    0.96   99.00  0.194     2.75     95
4485.000000   175.6337333  15.4316544    1.48   99.00  0.201     3.35     95
1879.000000   175.6546526  15.4795335    0.94   99.00  0.191     2.56     95
1060.000000   175.7001202  15.4958464    0.96   99.00  0.194     2.76     95
1145.000000   175.7022798  15.4953802    0.96   99.00  0.194     2.77     95
5470.000000   175.6696589  15.4087475    0.96   99.00  0.194     2.77     95
5892.000000   175.6798001  15.3970212    1.54   26.20  0.053     3.30     95
1138.000000   175.6715924  15.4948155    0.96   99.00  0.194     2.77     95
3485.000000   175.6191817  15.4505675    0.99   99.00  0.206     3.98     95
122.000000   175.6872854  15.5176949    1.48   99.00  0.206     3.98     95
980.000000   175.6863671  15.4975917    0.96   99.00  0.194     2.77     95
2390.000000   175.6446765  15.4713826    0.96   99.00  0.194     2.77     95
4700.000000   175.6614164  15.4025483    1.60   26.20  0.053     3.31     95
723.000000   175.710299  15.5016642    0.98   99.00  0.200     3.28     95
5076.000000   175.7387444  15.4199487    0.98   99.00  0.202     3.49     95
5517.000000   175.6623364  15.4074584    0.97   99.00  0.197     3.02     95
4074.000000   175.7348156  15.4404754    0.96   99.00  0.194     2.79     95
540.000000   175.668926  15.5050942    0.98   99.00  0.201     3.40     95
1396.000000   175.6593812  15.4889792    0.96   99.00  0.194     2.80     95
5510.000000   175.6719947  15.4073055    0.96   99.00  0.194     2.80     95
2359.000000   175.6444577  15.4720908    0.96   99.00  0.194     2.80     95
6017.000000   175.6766607  15.3935315    0.98   99.00  0.202     3.53     95
2197.000000   175.7309399  15.4732468    0.96   99.00  0.194     2.81     94
2343.000000   175.7314174  15.4724809    0.96   99.00  0.194     2.82     94
889.000000   175.694118  15.4992235    0.95   99.00  0.195     2.89     94
2866.000000   175.6402498  15.4611294    0.96   99.00  0.194     2.82     94
4386.000000   175.7329419  15.4332578    0.96   99.00  0.194     2.82     94
2259.000000   175.7028811  15.4737361    0.85   99.00  0.166     1.60     94
408.000000   175.6704042  15.5082563    0.98   99.00  0.202     3.56     94
5511.000000   175.674103  15.4061061    0.96   99.00  0.194     2.83     94
6547.000000   175.7068077  15.3799716    1.00   99.00  0.208     4.42     94
245.000000   175.6799173  15.519464    0.99   99.00  0.206     4.11     94
6616.000000   175.6697307  15.5233223    1.47   99.00  0.208     4.44     94
973.000000   175.6973722  15.4979165    0.96   99.00  0.194     2.84     94
925.000000   175.693765  15.49848    0.96   99.00  0.194     2.85     94
2646.000000   175.7425275  15.4660303    0.97   99.00  0.199     3.28     94
565.000000   175.6546648  15.5045392    1.48   99.00  0.203     3.72     94
1231.000000   175.7128895  15.4924023    0.96   99.00  0.194     2.85     94
3391.000000   175.6615025  15.4526259    0.76   99.00  0.163     1.53     94
3632.000000   175.6276086  15.448378    1.48   99.00  0.201     3.49     94
1105.000000   175.7088816  15.4944819    0.96   99.00  0.194     2.86     94
2882.000000   175.6407702  15.4607637    1.40   99.00  0.193     2.78     94
5348.000000   175.7326847  15.4120228    1.48   99.00  0.201     3.50     94
5567.000000   175.7009297  15.4053509    0.96   99.00  0.194     2.86     94
3419.000000   175.6341619  15.4515807    0.96   99.00  0.197     3.11     94
4233.000000   175.6407907  15.4367174    0.96   99.00  0.194     2.86     94
5590.000000   175.6758963  15.4050496    0.96   99.00  0.194     2.87     94
2540.000000   175.7343476  15.4681537    0.96   99.00  0.194     2.87     94
1248.000000   175.7144803  15.4917514    0.96   99.00  0.194     2.87     94
5455.000000   175.7108764  15.4089768    0.96   99.00  0.194     2.87     94
5053.000000   175.6552219  15.42026    0.95   99.00  0.191     2.66     94
3074.000000   175.7345894  15.4579414    1.50   99.00  0.192     2.73     94
5034.000000   175.6496379  15.4208311    0.96   99.00  0.194     2.87     94
3745.000000   175.6163046  15.4418121    0.99   99.00  0.206     4.18     94
1240.000000   175.6612104  15.4918745    0.96   99.00  0.194     2.88     94
5617.000000   175.6793992  15.4040996    0.96   99.00  0.194     2.88     94
5715.000000   175.7214128  15.4021547    0.98   99.00  0.201     3.53     94
5925.000000   175.7110408  15.3968369    0.98   99.00  0.201     3.54     94
5225.000000   175.6541952  15.4159889    0.96   99.00  0.194     2.88     94
1163.000000   175.6647905  15.4940584    0.96   99.00  0.194     2.89     94
296.000000   175.6659537  15.5107945    0.98   99.00  0.203     3.78     94
2004.000000   175.7298303  15.4776085    0.96   99.00  0.194     2.89     94
4797.000000   175.6573207  15.4023398    0.98   99.00  0.200     3.43     94
1242.000000   175.6607431  15.491804    0.96   99.00  0.194     2.89     94
2214.000000   175.7319942  15.4741197    0.96   99.00  0.194     2.89     94
2884.000000   175.629205  15.4606209    0.98   99.00  0.200     3.44     94
1117.000000   175.7095412  15.4949059    0.96   99.00  0.194     2.89     94
5600.000000   175.7009007  15.4045935    0.96   99.00  0.194     2.91     94
6055.000000   175.6760105  15.3929985    0.98   99.00  0.201     3.57     94
1269.000000   175.650171  15.4961261    1.40   99.00  0.200     3.46     94
1893.000000   175.7405887  15.478793    0.98   99.00  0.200     3.46     94
2951.000000   175.6264379  15.4571444    0.98   99.00  0.201     3.57     94
6187.000000   175.7043435  15.3918917    0.98   99.00  0.202     3.69     94
1194.000000   175.6622949  15.4932391    0.96   99.00  0.194     2.92     94
3543.000000   175.6374323  15.4495411    0.96   99.00  0.194     2.92     94
6487.000000   175.7082593  15.382729    1.48   99.00  0.206     4.28     94
4870.000000   175.7280574  15.4216609    0.96   99.00  0.194     2.93     94
5100.000000   175.6501288  15.4188113    0.96   99.00  0.194     2.93     94
1097.000000   175.6651043  15.4951033    0.96   99.00  0.194     2.94     94
4417.000000   175.623669  15.433301    1.48   99.00  0.203     3.87     94
